DATAFLOW,LAST UPDATE,freq,unit,airpol,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2017,15.16,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2018,14.81,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2019,14.77,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2020,14.95,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2021,14.88,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2022,14.12,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Greece,2023,14.01,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2014,42.29,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2015,42.48,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2016,41.69,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2017,43.23,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2018,43.83,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2019,43.05,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2020,43.7,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2021,42.96,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2022,38.62,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Spain,2023,37.19,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2014,685.87,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2015,682.11,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2016,686.4,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2017,693.64,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2018,685.2,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2019,673.18,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2020,669.61,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2021,669.52,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2022,627.98,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),European Union - 27 countries (from 2020),2023,621.67,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2014,15.85,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2015,15.91,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2016,15.74,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2017,15.73,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2018,15.66,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2019,16.12,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2020,15.7,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2021,15.92,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2022,14.64,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Finland,2023,15.27,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2014,119.48,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2015,118.71,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2016,115.79,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2017,119.95,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2018,115.99,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2019,112.23,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2020,107.92,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2021,109.64,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2022,102.07,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),France,2023,101.66,,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2014,5.48,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2015,5.94,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2016,5.09,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2017,5.49,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2018,5.34,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2019,5.35,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2020,5.48,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2021,5.45,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2022,4.97,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Croatia,2023,5.01,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2014,15.54,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2015,15.9,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2016,16.89,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2017,16.89,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2018,17.15,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2019,17.13,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2020,17.63,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2021,17.74,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2022,14.68,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Hungary,2023,14.41,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2014,19.35,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2015,19.45,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2016,19.86,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2017,20.87,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2018,21.74,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2019,20.93,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2020,20.93,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2021,21.54,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2022,19.96,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Ireland,2023,18.25,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2014,1.48,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2015,1.43,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2016,1.42,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2017,1.47,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2018,1.42,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2019,1.39,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2020,1.39,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2021,1.41,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2022,1.39,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Iceland,2023,1.34,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2014,65.54,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2015,65.53,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2016,68.18,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2017,65.67,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2018,65.73,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2019,65,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2020,67.55,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2021,67.09,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2022,60.5,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Italy,2023,64.1,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2014,8.78,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2015,8.85,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2016,8.69,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2017,8.83,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2018,8.35,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2019,8.49,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2020,9.13,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2021,8.69,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2022,7.44,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Lithuania,2023,7.32,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2014,1,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2015,1,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2016,1.03,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2017,1.05,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2018,1.06,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2019,1.07,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2020,1.01,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2021,1.03,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2022,0.9,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Luxembourg,2023,0.92,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2014,4.59,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2015,4.77,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2016,4.76,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2017,4.81,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2018,4.62,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2019,4.93,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2020,5.06,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2021,5.04,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2022,5.07,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Latvia,2023,4.87,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2014,0.19,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2015,0.19,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2016,0.2,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2017,0.19,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2018,0.19,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2019,0.2,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2020,0.2,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2021,0.2,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2022,0.21,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Malta,2023,0.2,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Netherlands,2014,29.41,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Netherlands,2015,30.22,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Netherlands,2016,29.19,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Netherlands,2017,29.9,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Netherlands,2018,29.25,d,
ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),08-05-2025 23:00,Annual,Thousand tonnes,Nitrous oxide,Total (excluding LULUCF and memo items),Netherlands,2019,28.69,d,
